driver_avg_corner_speed,driver_min_corner_speed,driver_corner_throttle,driver_corner_brake,driver_corner_rpm,driver_avg_straight_speed,driver_top_speed,driver_straight_throttle,driver_drs_usage,driver,circuit_id,season
149.67963172988394,36.0,43.51974782265055,11.589706244412541,9285.202634987258,175.24985619233874,312.0,65.678991635383,100.0,alo,albert_park,2018
149.67963172988394,36.0,43.51974782265055,11.589706244412541,9285.202634987258,175.24985619233874,312.0,65.678991635383,100.0,alo,albert_park,2022
128.07774075255816,53.0,20.218338535805994,34.18140371180317,8402.072628262727,154.62802824639985,315.0,54.23119617346304,100.0,alo,americas,2018
128.07774075255816,53.0,20.218338535805994,34.18140371180317,8402.072628262727,154.62802824639985,315.0,54.23119617346304,100.0,alo,americas,2021
122.9966044620518,45.5,19.393331009823633,27.5796686648086,8253.450868353026,148.811724433947,315.5,48.98659401802396,100.0,alo,americas,2022
124.76600803800235,51.0,27.81977752034586,16.712939674374585,8613.155221101684,162.64147403664236,316.0,59.2269766100866,100.0,alo,bahrain,2018
124.76600803800235,51.0,27.81977752034586,16.712939674374585,8613.155221101684,162.64147403664236,316.0,59.2269766100866,100.0,alo,bahrain,2021
118.77043289857565,49.0,20.92309164867762,23.60206087805774,8350.320361165344,151.10181668303335,316.5,52.83728895851837,100.0,alo,bahrain,2022
132.11234279626441,34.0,14.554361374530906,47.00918832494363,8614.9198206969,153.21103093683533,316.0,62.77770031863491,100.0,alo,catalunya,2018
132.11234279626441,34.0,14.554361374530906,47.00918832494363,8614.9198206969,153.21103093683533,316.0,62.77770031863491,100.0,alo,catalunya,2021
132.84865295387476,34.0,15.562956427480275,39.837426398312594,8527.355518070468,144.61944951675005,318.0,52.79938196087306,100.0,alo,catalunya,2022
130.25857429339965,42.0,27.16254447477403,27.322070729404096,8735.567189859525,153.6657649538574,316.0,58.8239135557218,100.0,alo,hockenheimring,2018
120.23939704962089,37.0,7.828009823565477,54.94923897801929,8672.583241686798,140.3536775004766,321.0,53.66879163512226,100.0,alo,hungaroring,2018
120.23939704962089,37.0,7.828009823565477,54.94923897801929,8672.583241686798,140.3536775004766,321.0,53.66879163512226,100.0,alo,hungaroring,2021
120.05258806785122,43.0,8.3602751258641,41.456728358702584,8609.374440171603,136.74730480038573,314.5,49.22840727469274,100.0,alo,hungaroring,2022
123.82974399404986,30.0,16.720412614082218,31.471795227943552,8289.29158201973,154.14105889316713,323.0,54.464025457153966,100.0,alo,interlagos,2018
123.82974399404986,30.0,16.720412614082218,31.471795227943552,8289.29158201973,154.14105889316713,323.0,54.464025457153966,100.0,alo,interlagos,2021
